time	ignal 0	ignal 1
 52.108	  0.155	 -0.340
 52.112	  0.160	 -0.320
 52.116	  0.185	 -0.340
 52.120	  0.155	 -0.330
 52.124	  0.130	 -0.320
 52.128	  0.135	 -0.320
 52.132	  0.140	 -0.300
 52.136	  0.145	 -0.285
 52.140	  0.135	 -0.260
 52.144	  0.115	 -0.240
 52.148	  0.125	 -0.220
 52.152	  0.130	 -0.205
 52.156	  0.140	 -0.190
 52.160	  0.130	 -0.165
 52.164	  0.110	 -0.150
 52.168	  0.105	 -0.155
 52.172	  0.095	 -0.135
 52.176	  0.110	 -0.125
 52.180	  0.085	 -0.110
 52.184	  0.070	 -0.090
 52.188	  0.100	 -0.105
 52.192	  0.090	 -0.075
 52.196	  0.075	 -0.095
 52.200	  0.080	 -0.095
 52.204	  0.080	 -0.055
 52.208	  0.080	 -0.085
 52.212	  0.085	 -0.085
 52.216	  0.110	 -0.080
 52.220	  0.075	 -0.060
 52.224	  0.100	 -0.080
 52.228	  0.110	 -0.085
 52.232	  0.095	 -0.080
 52.236	  0.090	 -0.110
 52.240	  0.105	 -0.115
 52.244	  0.075	 -0.100
 52.248	  0.080	 -0.075
 52.252	  0.090	 -0.100
 52.256	  0.100	 -0.100
 52.260	  0.095	 -0.080
 52.264	  0.115	 -0.090
 52.268	  0.110	 -0.090
 52.272	  0.100	 -0.105
 52.276	  0.110	 -0.110
 52.280	  0.125	 -0.085
 52.284	  0.115	 -0.100
 52.288	  0.135	 -0.110
 52.292	  0.135	 -0.095
 52.296	  0.145	 -0.115
 52.300	  0.125	 -0.095
 52.304	  0.140	 -0.110
 52.308	  0.120	 -0.105
 52.312	  0.135	 -0.090
 52.316	  0.125	 -0.110
 52.320	  0.125	 -0.115
 52.324	  0.135	 -0.105
 52.328	  0.135	 -0.105
 52.332	  0.145	 -0.105
 52.336	  0.120	 -0.115
 52.340	  0.150	 -0.100
 52.344	  0.125	 -0.095
 52.348	  0.145	 -0.080
 52.352	  0.145	 -0.100
 52.356	  0.130	 -0.095
 52.360	  0.130	 -0.090
 52.364	  0.120	 -0.090
 52.368	  0.130	 -0.090
 52.372	  0.135	 -0.095
 52.376	  0.125	 -0.095
 52.380	  0.135	 -0.085
 52.384	  0.130	 -0.060
 52.388	  0.115	 -0.085
 52.392	  0.130	 -0.105
 52.396	  0.130	 -0.100
 52.400	  0.120	 -0.095
 52.404	  0.135	 -0.080
 52.408	  0.125	 -0.085
 52.412	  0.130	 -0.075
 52.416	  0.120	 -0.085
 52.420	  0.140	 -0.095
 52.424	  0.140	 -0.105
 52.428	  0.140	 -0.080
 52.432	  0.135	 -0.105
 52.436	  0.130	 -0.095
 52.440	  0.140	 -0.080
 52.444	  0.130	 -0.080
 52.448	  0.120	 -0.085
 52.452	  0.130	 -0.085
 52.456	  0.115	 -0.105
 52.460	  0.130	 -0.090
 52.464	  0.120	 -0.085
 52.468	  0.125	 -0.090
 52.472	  0.120	 -0.100
 52.476	  0.130	 -0.090
 52.480	  0.140	 -0.085
 52.484	  0.115	 -0.070
 52.488	  0.130	 -0.085
 52.492	  0.140	 -0.090
 52.496	  0.135	 -0.070
 52.500	  0.115	 -0.060
 52.504	  0.135	 -0.020
 52.508	  0.135	 -0.015
 52.512	  0.135	  0.020
 52.516	  0.115	  0.060
 52.520	  0.115	  0.090
 52.524	  0.145	  0.085
 52.528	  0.140	  0.095
 52.532	  0.175	  0.110
 52.536	  0.205	  0.105
 52.540	  0.225	  0.090
 52.544	  0.225	  0.085
 52.548	  0.235	  0.090
 52.552	  0.235	  0.075
 52.556	  0.240	  0.095
 52.560	  0.220	  0.085
 52.564	  0.220	  0.090
 52.568	  0.185	  0.055
 52.572	  0.155	  0.020
 52.576	  0.130	  0.000
 52.580	  0.110	 -0.040
 52.584	  0.110	 -0.035
 52.588	  0.060	 -0.040
 52.592	  0.070	 -0.025
 52.596	  0.060	  0.030
 52.600	  0.040	 -0.010
 52.604	  0.055	 -0.010
 52.608	  0.060	 -0.055
 52.612	  0.065	 -0.035
 52.616	  0.085	 -0.055
 52.620	  0.095	 -0.060
 52.624	  0.115	 -0.080
 52.628	  0.100	 -0.090
 52.632	  0.100	 -0.105
 52.636	  0.105	 -0.110
 52.640	  0.125	 -0.110
 52.644	  0.155	 -0.110
 52.648	  0.160	 -0.100
 52.652	  0.165	 -0.115
 52.656	  0.150	 -0.110
 52.660	  0.145	 -0.115
 52.664	  0.165	 -0.100
 52.668	  0.140	 -0.095
 52.672	  0.145	 -0.085
 52.676	  0.145	 -0.085
 52.680	  0.150	 -0.095
 52.684	  0.135	 -0.070
 52.688	  0.140	 -0.080
 52.692	  0.155	 -0.065
 52.696	  0.140	 -0.050
 52.700	  0.155	 -0.035
 52.704	  0.170	  0.015
 52.708	  0.150	  0.040
 52.712	  0.150	  0.060
 52.716	  0.150	  0.200
 52.720	  0.155	  0.430
 52.724	  0.165	  0.685
 52.728	  0.215	  0.910
 52.732	  0.210	  1.045
 52.736	  0.195	  1.140
 52.740	  0.120	  1.140
 52.744	  0.090	  1.025
 52.748	  0.065	  0.765
 52.752	 -0.050	  0.390
 52.756	 -0.275	  0.130
 52.760	 -0.585	  0.150
 52.764	 -0.930	  0.345
 52.768	 -1.185	  0.380
 52.772	 -1.335	  0.160
 52.776	 -1.385	 -0.120
 52.780	 -1.225	 -0.345
 52.784	 -0.865	 -0.475
 52.788	 -0.395	 -0.520
 52.792	 -0.070	 -0.480
 52.796	  0.065	 -0.365
 52.800	  0.080	 -0.260
 52.804	  0.045	 -0.250
 52.808	  0.030	 -0.235
 52.812	  0.035	 -0.235
 52.816	  0.075	 -0.255
 52.820	  0.120	 -0.250
 52.824	  0.170	 -0.245
 52.828	  0.235	 -0.240
 52.832	  0.270	 -0.225
 52.836	  0.275	 -0.235
 52.840	  0.255	 -0.220
 52.844	  0.270	 -0.230
 52.848	  0.275	 -0.235
 52.852	  0.280	 -0.220
 52.856	  0.280	 -0.205
 52.860	  0.300	 -0.235
 52.864	  0.270	 -0.235
 52.868	  0.295	 -0.225
 52.872	  0.320	 -0.235
 52.876	  0.315	 -0.220
 52.880	  0.320	 -0.225
 52.884	  0.305	 -0.235
 52.888	  0.310	 -0.245
 52.892	  0.320	 -0.220
 52.896	  0.315	 -0.220
 52.900	  0.320	 -0.230
 52.904	  0.320	 -0.240
 52.908	  0.330	 -0.215
 52.912	  0.320	 -0.235
 52.916	  0.330	 -0.240
 52.920	  0.320	 -0.245
 52.924	  0.325	 -0.240
 52.928	  0.320	 -0.235
 52.932	  0.320	 -0.250
 52.936	  0.310	 -0.255
 52.940	  0.315	 -0.255
 52.944	  0.320	 -0.265
 52.948	  0.315	 -0.265
 52.952	  0.315	 -0.275
 52.956	  0.305	 -0.260
 52.960	  0.305	 -0.280
 52.964	  0.310	 -0.285
 52.968	  0.310	 -0.295
 52.972	  0.320	 -0.285
 52.976	  0.305	 -0.270
 52.980	  0.305	 -0.280
 52.984	  0.305	 -0.270
 52.988	  0.315	 -0.250
 52.992	  0.275	 -0.250
 52.996	  0.310	 -0.220
 53.000	  0.300	 -0.215
 53.004	  0.280	 -0.220
 53.008	  0.295	 -0.205
 53.012	  0.290	 -0.180
 53.016	  0.280	 -0.160
 53.020	  0.265	 -0.135
 53.024	  0.280	 -0.115
 53.028	  0.265	 -0.110
 53.032	  0.255	 -0.095
 53.036	  0.245	 -0.080
 53.040	  0.250	 -0.080
 53.044	  0.235	 -0.070
 53.048	  0.205	 -0.055
 53.052	  0.220	 -0.045
 53.056	  0.210	 -0.075
 53.060	  0.215	 -0.055
 53.064	  0.205	 -0.055
 53.068	  0.185	 -0.055
 53.072	  0.200	 -0.040
 53.076	  0.200	 -0.050
 53.080	  0.190	 -0.040
 53.084	  0.205	 -0.050
 53.088	  0.200	 -0.075
 53.092	  0.190	 -0.065
 53.096	  0.210	 -0.075
 53.100	  0.200	 -0.080
 53.104	  0.225	 -0.075
 53.108	  0.230	 -0.080
 53.112	  0.215	 -0.075
 53.116	  0.235	 -0.100
 53.120	  0.250	 -0.090
 53.124	  0.235	 -0.090
 53.128	  0.235	 -0.070
 53.132	  0.260	 -0.080
 53.136	  0.230	 -0.115
 53.140	  0.215	 -0.120
 53.144	  0.240	 -0.115
 53.148	  0.250	 -0.110
 53.152	  0.250	 -0.110
 53.156	  0.250	 -0.120
 53.160	  0.225	 -0.125
 53.164	  0.260	 -0.115
 53.168	  0.245	 -0.135
 53.172	  0.255	 -0.115
 53.176	  0.260	 -0.120
 53.180	  0.255	 -0.115
 53.184	  0.265	 -0.120
 53.188	  0.245	 -0.110
 53.192	  0.265	 -0.130
 53.196	  0.270	 -0.140
 53.200	  0.260	 -0.125
 53.204	  0.270	 -0.130
 53.208	  0.275	 -0.125
 53.212	  0.265	 -0.140
 53.216	  0.260	 -0.125
 53.220	  0.270	 -0.120
 53.224	  0.260	 -0.125
 53.228	  0.255	 -0.140
 53.232	  0.260	 -0.145
 53.236	  0.285	 -0.140
 53.240	  0.290	 -0.120
 53.244	  0.265	 -0.135
 53.248	  0.250	 -0.140
 53.252	  0.245	 -0.140
 53.256	  0.235	 -0.130
 53.260	  0.235	 -0.150
 53.264	  0.235	 -0.135
 53.268	  0.230	 -0.150
 53.272	  0.250	 -0.140
 53.276	  0.245	 -0.140
 53.280	  0.235	 -0.155
 53.284	  0.230	 -0.135
 53.288	  0.225	 -0.145
 53.292	  0.200	 -0.140
 53.296	  0.205	 -0.150
 53.300	  0.215	 -0.150
 53.304	  0.225	 -0.155
 53.308	  0.215	 -0.130
 53.312	  0.195	 -0.155
 53.316	  0.210	 -0.150
 53.320	  0.225	 -0.135
 53.324	  0.220	 -0.150
 53.328	  0.195	 -0.160
 53.332	  0.190	 -0.125
 53.336	  0.210	 -0.135
 53.340	  0.200	 -0.150
 53.344	  0.195	 -0.155
 53.348	  0.210	 -0.140
 53.352	  0.190	 -0.135
 53.356	  0.185	 -0.130
 53.360	  0.220	 -0.145
 53.364	  0.190	 -0.135
 53.368	  0.215	 -0.130
 53.372	  0.215	 -0.130
 53.376	  0.225	 -0.145
 53.380	  0.215	 -0.130
 53.384	  0.210	 -0.125
 53.388	  0.200	 -0.105
 53.392	  0.220	 -0.090
 53.396	  0.205	 -0.060
 53.400	  0.210	 -0.025
 53.404	  0.210	 -0.005
 53.408	  0.210	  0.025
 53.412	  0.230	  0.025
 53.416	  0.230	  0.010
 53.420	  0.230	  0.035
 53.424	  0.275	  0.035
 53.428	  0.275	  0.045
 53.432	  0.315	  0.015
 53.436	  0.305	  0.005
 53.440	  0.315	  0.015
 53.444	  0.320	  0.010
 53.448	  0.300	  0.025
 53.452	  0.270	  0.005
 53.456	  0.255	 -0.010
 53.460	  0.245	 -0.040
 53.464	  0.200	 -0.080
 53.468	  0.195	 -0.090
 53.472	  0.180	 -0.095
 53.476	  0.135	 -0.055
 53.480	  0.120	 -0.105
 53.484	  0.130	 -0.095
 53.488	  0.120	 -0.090
 53.492	  0.115	 -0.115
 53.496	  0.135	 -0.115
 53.500	  0.125	 -0.130
 53.504	  0.125	 -0.125
 53.508	  0.135	 -0.130
 53.512	  0.125	 -0.155
 53.516	  0.140	 -0.185
 53.520	  0.150	 -0.190
 53.524	  0.155	 -0.190
 53.528	  0.155	 -0.175
 53.532	  0.190	 -0.170
 53.536	  0.210	 -0.180
 53.540	  0.200	 -0.205
 53.544	  0.175	 -0.185
 53.548	  0.175	 -0.180
 53.552	  0.185	 -0.185
 53.556	  0.175	 -0.185
 53.560	  0.170	 -0.170
 53.564	  0.180	 -0.160
 53.568	  0.160	 -0.185
 53.572	  0.170	 -0.165
 53.576	  0.170	 -0.160
 53.580	  0.150	 -0.140
 53.584	  0.160	 -0.115
 53.588	  0.145	 -0.055
 53.592	  0.150	 -0.050
 53.596	  0.150	 -0.020
 53.600	  0.150	  0.085
 53.604	  0.160	  0.340
 53.608	  0.175	  0.585
 53.612	  0.205	  0.765
 53.616	  0.205	  0.880
 53.620	  0.195	  0.915
 53.624	  0.115	  0.860
 53.628	  0.075	  0.700
 53.632	  0.030	  0.420
 53.636	 -0.115	  0.100
 53.640	 -0.395	  0.000
 53.644	 -0.740	  0.140
 53.648	 -1.065	  0.285
 53.652	 -1.300	  0.160
 53.656	 -1.405	 -0.145
 53.660	 -1.360	 -0.425
 53.664	 -1.080	 -0.595
 53.668	 -0.650	 -0.640
 53.672	 -0.235	 -0.600
 53.676	  0.015	 -0.500
 53.680	  0.060	 -0.415
 53.684	  0.040	 -0.355
 53.688	  0.025	 -0.365
 53.692	  0.015	 -0.355
 53.696	  0.065	 -0.360
 53.700	  0.085	 -0.355
 53.704	  0.135	 -0.355
 53.708	  0.200	 -0.345
 53.712	  0.220	 -0.350
 53.716	  0.230	 -0.365
 53.720	  0.235	 -0.345
 53.724	  0.230	 -0.350
 53.728	  0.240	 -0.355
 53.732	  0.255	 -0.335
 53.736	  0.250	 -0.330
 53.740	  0.255	 -0.335
 53.744	  0.255	 -0.345
 53.748	  0.280	 -0.345
 53.752	  0.280	 -0.370
 53.756	  0.265	 -0.355
 53.760	  0.240	 -0.360
 53.764	  0.270	 -0.350
 53.768	  0.270	 -0.340
 53.772	  0.270	 -0.340
 53.776	  0.255	 -0.370
 53.780	  0.260	 -0.385
 53.784	  0.230	 -0.385
 53.788	  0.235	 -0.370
 53.792	  0.265	 -0.360
 53.796	  0.240	 -0.385
 53.800	  0.245	 -0.385
 53.804	  0.260	 -0.375
 53.808	  0.255	 -0.405
 53.812	  0.265	 -0.405
 53.816	  0.240	 -0.400
 53.820	  0.215	 -0.375
 53.824	  0.230	 -0.400
 53.828	  0.235	 -0.400
 53.832	  0.235	 -0.395
 53.836	  0.230	 -0.420
 53.840	  0.230	 -0.410
 53.844	  0.210	 -0.420
 53.848	  0.215	 -0.430
 53.852	  0.200	 -0.435
 53.856	  0.225	 -0.430
 53.860	  0.205	 -0.405
 53.864	  0.220	 -0.390
 53.868	  0.180	 -0.390
 53.872	  0.190	 -0.375
 53.876	  0.215	 -0.390
 53.880	  0.200	 -0.360
 53.884	  0.195	 -0.350
 53.888	  0.170	 -0.315
 53.892	  0.190	 -0.315
 53.896	  0.190	 -0.305
 53.900	  0.160	 -0.275
 53.904	  0.175	 -0.265
 53.908	  0.150	 -0.245
 53.912	  0.135	 -0.235
 53.916	  0.135	 -0.245
 53.920	  0.120	 -0.235
 53.924	  0.090	 -0.220
 53.928	  0.125	 -0.240
 53.932	  0.090	 -0.240
 53.936	  0.090	 -0.240
 53.940	  0.105	 -0.230
 53.944	  0.095	 -0.220
 53.948	  0.090	 -0.250
 53.952	  0.090	 -0.260
 53.956	  0.080	 -0.250
 53.960	  0.095	 -0.245
 53.964	  0.075	 -0.260
 53.968	  0.085	 -0.245
 53.972	  0.095	 -0.255
 53.976	  0.090	 -0.270
 53.980	  0.105	 -0.295
 53.984	  0.105	 -0.305
 53.988	  0.115	 -0.285
 53.992	  0.100	 -0.285
 53.996	  0.100	 -0.285
 54.000	  0.110	 -0.290
 54.004	  0.105	 -0.305
 54.008	  0.110	 -0.285
 54.012	  0.105	 -0.305
 54.016	  0.090	 -0.295
 54.020	  0.095	 -0.290
 54.024	  0.115	 -0.295
 54.028	  0.130	 -0.315
 54.032	  0.125	 -0.305
 54.036	  0.105	 -0.300
 54.040	  0.105	 -0.285
 54.044	  0.125	 -0.295
 54.048	  0.125	 -0.305
 54.052	  0.115	 -0.295
 54.056	  0.145	 -0.290
 54.060	  0.130	 -0.285
 54.064	  0.130	 -0.285
 54.068	  0.115	 -0.300
 54.072	  0.120	 -0.295
 54.076	  0.130	 -0.290
 54.080	  0.140	 -0.275
 54.084	  0.135	 -0.270
 54.088	  0.120	 -0.290
 54.092	  0.120	 -0.270
 54.096	  0.125	 -0.295
 54.100	  0.130	 -0.265
 54.104	  0.135	 -0.275
 54.108	  0.135	 -0.265
 54.112	  0.115	 -0.290
 54.116	  0.120	 -0.250
 54.120	  0.110	 -0.260
 54.124	  0.125	 -0.260
 54.128	  0.120	 -0.260
 54.132	  0.110	 -0.260
 54.136	  0.125	 -0.275
 54.140	  0.100	 -0.275
 54.144	  0.120	 -0.255
 54.148	  0.105	 -0.260
 54.152	  0.120	 -0.275
 54.156	  0.110	 -0.260
 54.160	  0.095	 -0.280
 54.164	  0.115	 -0.280
 54.168	  0.100	 -0.275
 54.172	  0.100	 -0.255
 54.176	  0.100	 -0.260
 54.180	  0.100	 -0.255
 54.184	  0.095	 -0.275
 54.188	  0.085	 -0.280
 54.192	  0.090	 -0.265
 54.196	  0.085	 -0.270
 54.200	  0.085	 -0.275
 54.204	  0.085	 -0.275
 54.208	  0.075	 -0.265
 54.212	  0.080	 -0.275
 54.216	  0.085	 -0.265
 54.220	  0.070	 -0.260
 54.224	  0.055	 -0.290
 54.228	  0.065	 -0.280
 54.232	  0.080	 -0.265
 54.236	  0.070	 -0.255
 54.240	  0.070	 -0.220
 54.244	  0.060	 -0.190
 54.248	  0.080	 -0.160
 54.252	  0.085	 -0.125
 54.256	  0.065	 -0.105
 54.260	  0.095	 -0.100
 54.264	  0.100	 -0.115
 54.268	  0.120	 -0.110
 54.272	  0.125	 -0.110
 54.276	  0.165	 -0.120
 54.280	  0.180	 -0.120
 54.284	  0.175	 -0.105
 54.288	  0.175	 -0.080
 54.292	  0.165	 -0.085
 54.296	  0.140	 -0.135
 54.300	  0.125	 -0.160
 54.304	  0.085	 -0.190
 54.308	  0.080	 -0.220
 54.312	  0.050	 -0.225
 54.316	  0.030	 -0.230
 54.320	  0.030	 -0.225
 54.324	  0.015	 -0.230
 54.328	  0.010	 -0.250
 54.332	  0.005	 -0.235
 54.336	 -0.025	 -0.255
 54.340	 -0.005	 -0.240
 54.344	  0.010	 -0.235
 54.348	  0.020	 -0.270
 54.352	  0.020	 -0.290
 54.356	  0.020	 -0.300
 54.360	 -0.005	 -0.320
 54.364	  0.020	 -0.350
 54.368	  0.035	 -0.350
 54.372	  0.045	 -0.335
 54.376	  0.065	 -0.315
 54.380	  0.055	 -0.310
 54.384	  0.035	 -0.315
 54.388	  0.035	 -0.295
 54.392	  0.050	 -0.295
 54.396	  0.045	 -0.290
 54.400	  0.035	 -0.310
 54.404	  0.045	 -0.300
 54.408	  0.055	 -0.305
 54.412	  0.050	 -0.305
 54.416	  0.035	 -0.305
 54.420	  0.025	 -0.280
 54.424	  0.030	 -0.255
 54.428	  0.015	 -0.245
 54.432	  0.045	 -0.215
 54.436	  0.040	 -0.190
 54.440	  0.040	 -0.040
 54.444	  0.040	  0.205
 54.448	  0.070	  0.455
 54.452	  0.095	  0.690
 54.456	  0.090	  0.870
 54.460	  0.050	  0.960
 54.464	 -0.005	  0.975
 54.468	 -0.035	  0.845
 54.472	 -0.090	  0.535
 54.476	 -0.210	  0.205
 54.480	 -0.455	  0.095
 54.484	 -0.770	  0.140
 54.488	 -1.030	  0.120
 54.492	 -1.190	 -0.115
 54.496	 -1.255	 -0.420
 54.500	 -1.165	 -0.670
 54.504	 -0.855	 -0.780
 54.508	 -0.425	 -0.795
 54.512	 -0.160	 -0.690
 54.516	 -0.085	 -0.565
 54.520	 -0.100	 -0.515
 54.524	 -0.095	 -0.500
 54.528	 -0.110	 -0.475
 54.532	 -0.100	 -0.485
 54.536	 -0.045	 -0.480
 54.540	 -0.010	 -0.490
 54.544	  0.030	 -0.480
 54.548	  0.080	 -0.485
 54.552	  0.125	 -0.480
 54.556	  0.090	 -0.505
 54.560	  0.105	 -0.495
 54.564	  0.110	 -0.480
 54.568	  0.110	 -0.490
 54.572	  0.095	 -0.495
 54.576	  0.110	 -0.500
 54.580	  0.110	 -0.480
 54.584	  0.105	 -0.480
 54.588	  0.105	 -0.475
 54.592	  0.105	 -0.475
 54.596	  0.125	 -0.480
 54.600	  0.105	 -0.485
 54.604	  0.105	 -0.500
 54.608	  0.095	 -0.485
 54.612	  0.100	 -0.510
 54.616	  0.095	 -0.495
 54.620	  0.095	 -0.495
 54.624	  0.085	 -0.510
 54.628	  0.090	 -0.520
 54.632	  0.090	 -0.535
 54.636	  0.090	 -0.535
 54.640	  0.075	 -0.530
 54.644	  0.090	 -0.530
 54.648	  0.080	 -0.535
 54.652	  0.100	 -0.540
 54.656	  0.085	 -0.550
 54.660	  0.095	 -0.550
 54.664	  0.090	 -0.545
 54.668	  0.085	 -0.540
 54.672	  0.075	 -0.550
 54.676	  0.075	 -0.555
 54.680	  0.075	 -0.575
 54.684	  0.075	 -0.570
 54.688	  0.055	 -0.565
 54.692	  0.040	 -0.570
 54.696	  0.070	 -0.570
 54.700	  0.085	 -0.560
 54.704	  0.075	 -0.530
 54.708	  0.055	 -0.540
 54.712	  0.055	 -0.515
 54.716	  0.050	 -0.495
 54.720	  0.050	 -0.485
 54.724	  0.045	 -0.480
 54.728	  0.045	 -0.460
 54.732	  0.055	 -0.445
 54.736	  0.035	 -0.420
 54.740	  0.040	 -0.400
 54.744	  0.010	 -0.375
 54.748	  0.025	 -0.370
 54.752	 -0.005	 -0.345
 54.756	  0.010	 -0.330
 54.760	  0.030	 -0.335
 54.764	  0.000	 -0.330
 54.768	 -0.020	 -0.345
 54.772	 -0.010	 -0.320
 54.776	  0.010	 -0.330
 54.780	  0.000	 -0.320
 54.784	 -0.005	 -0.345
 54.788	  0.015	 -0.320
 54.792	  0.000	 -0.330
 54.796	  0.005	 -0.325
 54.800	  0.025	 -0.320
 54.804	  0.025	 -0.340
 54.808	  0.020	 -0.340
 54.812	  0.005	 -0.355
 54.816	  0.015	 -0.335
 54.820	  0.010	 -0.355
 54.824	  0.030	 -0.360
 54.828	  0.020	 -0.360
 54.832	  0.035	 -0.365
 54.836	  0.020	 -0.370
 54.840	  0.030	 -0.365
 54.844	  0.025	 -0.370
 54.848	  0.040	 -0.375
 54.852	  0.050	 -0.360
 54.856	  0.020	 -0.390
 54.860	  0.045	 -0.380
 54.864	  0.050	 -0.390
 54.868	  0.050	 -0.365
 54.872	  0.075	 -0.390
 54.876	  0.045	 -0.380
 54.880	  0.030	 -0.385
 54.884	  0.045	 -0.395
 54.888	  0.035	 -0.395
 54.892	  0.025	 -0.395
 54.896	  0.030	 -0.380
 54.900	  0.025	 -0.395
 54.904	  0.040	 -0.410
 54.908	  0.020	 -0.400
 54.912	  0.020	 -0.375
 54.916	  0.025	 -0.370
 54.920	  0.010	 -0.415
 54.924	  0.020	 -0.410
 54.928	  0.015	 -0.405
 54.932	  0.010	 -0.425
 54.936	  0.015	 -0.395
 54.940	  0.020	 -0.400
 54.944	  0.005	 -0.415
 54.948	  0.010	 -0.405
 54.952	  0.025	 -0.425
 54.956	  0.010	 -0.410
 54.960	  0.000	 -0.420
 54.964	  0.020	 -0.395
 54.968	  0.015	 -0.390
 54.972	  0.030	 -0.420
 54.976	  0.030	 -0.415
 54.980	  0.035	 -0.425
 54.984	  0.010	 -0.395
 54.988	  0.000	 -0.415
 54.992	  0.015	 -0.400
 54.996	  0.040	 -0.415
 55.000	  0.025	 -0.400
 55.004	  0.035	 -0.435
 55.008	  0.005	 -0.400
 55.012	  0.040	 -0.400
 55.016	  0.030	 -0.400
 55.020	  0.010	 -0.420
 55.024	  0.000	 -0.400
 55.028	  0.010	 -0.410
 55.032	  0.010	 -0.395
 55.036	  0.020	 -0.395
 55.040	  0.010	 -0.410
 55.044	  0.015	 -0.400
 55.048	  0.015	 -0.415
 55.052	  0.020	 -0.400
 55.056	  0.040	 -0.400
 55.060	  0.025	 -0.390
 55.064	  0.025	 -0.385
 55.068	  0.010	 -0.395
 55.072	  0.040	 -0.385
 55.076	  0.020	 -0.370
 55.080	  0.030	 -0.355
 55.084	  0.025	 -0.335
 55.088	  0.060	 -0.295
 55.092	  0.050	 -0.265
 55.096	  0.055	 -0.215
 55.100	  0.020	 -0.220
 55.104	  0.050	 -0.205
 55.108	  0.070	 -0.195
 55.112	  0.095	 -0.160
 55.116	  0.095	 -0.185
 55.120	  0.125	 -0.200
 55.124	  0.135	 -0.185
 55.128	  0.175	 -0.185
 55.132	  0.160	 -0.170
 55.136	  0.135	 -0.195
 55.140	  0.120	 -0.190
 55.144	  0.095	 -0.210
 55.148	  0.100	 -0.255
 55.152	  0.075	 -0.290
 55.156	  0.050	 -0.310
 55.160	  0.030	 -0.300
 55.164	  0.015	 -0.310
 55.168	  0.000	 -0.290
 55.172	  0.000	 -0.290
 55.176	 -0.010	 -0.280
 55.180	  0.000	 -0.285
 55.184	  0.000	 -0.295
 55.188	  0.000	 -0.310
 55.192	  0.000	 -0.310
 55.196	  0.000	 -0.315
 55.200	  0.015	 -0.325
 55.204	  0.020	 -0.360
 55.208	  0.010	 -0.390
 55.212	  0.015	 -0.405
 55.216	  0.035	 -0.385
 55.220	  0.075	 -0.375
 55.224	  0.075	 -0.380
 55.228	  0.085	 -0.380
 55.232	  0.065	 -0.375
 55.236	  0.055	 -0.380
 55.240	  0.070	 -0.390
 55.244	  0.065	 -0.375
 55.248	  0.080	 -0.370
 55.252	  0.070	 -0.390
 55.256	  0.065	 -0.365
 55.260	  0.075	 -0.375
 55.264	  0.060	 -0.360
 55.268	  0.070	 -0.360
 55.272	  0.075	 -0.340
 55.276	  0.040	 -0.275
 55.280	  0.065	 -0.245
 55.284	  0.060	 -0.215
 55.288	  0.060	 -0.185
 55.292	  0.065	 -0.020
 55.296	  0.060	  0.265
 55.300	  0.085	  0.540
 55.304	  0.110	  0.750
 55.308	  0.120	  0.895
 55.312	  0.070	  0.990
 55.316	  0.020	  0.975
 55.320	  0.005	  0.795
 55.324	 -0.040	  0.460
 55.328	 -0.160	  0.060
 55.332	 -0.420	 -0.115
 55.336	 -0.750	 -0.025
 55.340	 -1.075	  0.095
 55.344	 -1.290	 -0.020
 55.348	 -1.390	 -0.305
 55.352	 -1.375	 -0.575
 55.356	 -1.145	 -0.745
 55.360	 -0.720	 -0.820
 55.364	 -0.310	 -0.795
 55.368	 -0.085	 -0.700
 55.372	 -0.030	 -0.585
 55.376	 -0.050	 -0.510
 55.380	 -0.045	 -0.515
 55.384	 -0.045	 -0.510
 55.388	 -0.025	 -0.500
 55.392	  0.010	 -0.520
 55.396	  0.050	 -0.520
 55.400	  0.105	 -0.510
 55.404	  0.150	 -0.525
 55.408	  0.180	 -0.515
 55.412	  0.170	 -0.505
 55.416	  0.200	 -0.510
 55.420	  0.190	 -0.500
 55.424	  0.190	 -0.500
 55.428	  0.175	 -0.490
 55.432	  0.175	 -0.495
 55.436	  0.195	 -0.490
 55.440	  0.200	 -0.490
 55.444	  0.230	 -0.485
 55.448	  0.200	 -0.485
 55.452	  0.180	 -0.490
 55.456	  0.205	 -0.500
 55.460	  0.200	 -0.490
 55.464	  0.190	 -0.500
 55.468	  0.200	 -0.490
 55.472	  0.195	 -0.510
 55.476	  0.200	 -0.490
 55.480	  0.195	 -0.520
 55.484	  0.235	 -0.510
 55.488	  0.205	 -0.520
 55.492	  0.195	 -0.505
 55.496	  0.200	 -0.495
 55.500	  0.180	 -0.515
 55.504	  0.180	 -0.530
 55.508	  0.195	 -0.525
 55.512	  0.185	 -0.530
 55.516	  0.205	 -0.535
 55.520	  0.185	 -0.535
 55.524	  0.195	 -0.530
 55.528	  0.180	 -0.535
 55.532	  0.190	 -0.550
 55.536	  0.165	 -0.520
 55.540	  0.155	 -0.545
 55.544	  0.180	 -0.540
 55.548	  0.170	 -0.545
 55.552	  0.165	 -0.540
 55.556	  0.165	 -0.515
 55.560	  0.165	 -0.505
 55.564	  0.165	 -0.495
 55.568	  0.165	 -0.505
 55.572	  0.165	 -0.485
 55.576	  0.130	 -0.470
 55.580	  0.140	 -0.475
 55.584	  0.155	 -0.455
 55.588	  0.140	 -0.420
 55.592	  0.125	 -0.395
 55.596	  0.130	 -0.370
 55.600	  0.125	 -0.385
 55.604	  0.120	 -0.365
